key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1758609262912,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,apathetic,"{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2193,""end"":2202},""backward"":false}","Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.”",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609274875,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,vigil ,"{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2258,""end"":2264},""backward"":false}","Increasingly, the BEF vigil had become an exercise in endurance.",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609292102,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"an exercise in endurance","{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2275,""end"":2299},""backward"":false}","Increasingly, the BEF vigil had become an exercise in endurance.",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609328293,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"Makeshift ","{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2392,""end"":2402},""backward"":false}","Makeshift commissaries depended largely upon charity.",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609334149,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"commissaries ","{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2402,""end"":2415},""backward"":false}","Makeshift commissaries depended largely upon charity.",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609363370,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"Truckloads ","{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":"""",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2446,""end"":2457},""backward"":false}","Truckloads of food arrived from friends in Des Moines and Camden, New Jersey",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609456420,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,haphazard,"{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":""3"",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2804,""end"":2813},""backward"":false}","It was all very haphazard.",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609495486,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"aroused Hoover’s wrath","{""text"":""In retrospect this panoply appears to have been the overreaction of a frightened, frustrated administration. The bonus marchers were unarmed, had expelled radicals from their ranks, and—despite their evident hunger—weren’t even panhandling openly. They seemed too weak to be a menace. Drew Pearson, a thirty-four-year-old Baltimore Sun reporter, described them as “ragged, weary, and apathetic,” with “no hope on their faces.” Increasingly, the BEF vigil had become an exercise in endurance. A health department inspector described the camps’ sanitary conditions as “extremely bad.” Makeshift commissaries depended largely upon charity. Truckloads of food arrived from friends in Des Moines and Camden, New Jersey; a hundred loaves of bread were being shipped each day from one sympathetic baker; a thousand pies came from another; the Veterans of Foreign Wars sent $500, and the bonus marchers raised another $2,500 by staging boxing bouts among themselves in Griffith Stadium. It was all very haphazard. The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day—and by mid-August brutal temperatures were approaching their annual height, diminishing water reserves and multiplying misery."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""6"",""page"":""3"",""percentage"":""0.003988331997186165""}","{""characterRange"":{""start"":2884,""end"":2906},""backward"":false}","The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day",0.003988331997186165,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609505649,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"stew ","{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":2969,""end"":2974},""backward"":false}","The administration was doing virtually nothing—Washington police had aroused Hoover’s wrath by feeding the District’s uninvited guests bread, coffee, and stew at six cents a day",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609710724,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,loathed,"{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3241,""end"":3248},""backward"":false}","Diplomats loathed its wilting heat and dense humidity;",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609714069,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,wilting ,"{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3253,""end"":3261},""backward"":false}","Diplomats loathed its wilting heat and dense humidity;",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609716613,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,humidity,"{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3276,""end"":3284},""backward"":false}","Diplomats loathed its wilting heat and dense humidity;",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609737620,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,refrigerated,"{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3364,""end"":3376},""backward"":false}","with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning.",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609771431,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"awnings","{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3446,""end"":3453},""backward"":false}","In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs,",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609776246,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"porches","{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3464,""end"":3471},""backward"":false}","In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs,",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609781803,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"wagons","{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3477,""end"":3483},""backward"":false}","In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs,",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609799753,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"rugs","{""text"":""In those years Washington was officially classified by the British Foreign Office as a “sub-tropical climate.” Diplomats loathed its wilting heat and dense humidity; with the exception of a few downtown theaters which advertised themselves as “refrigerated,” there was no air-conditioning. In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs, and in the words of an official guidebook it was also “a peculiarly interesting place for the study of insects.” Lacking shade or screens, the BEF was exposed to the full fury of the season. When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory. By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare. Even the earth, it seemed, was pitiless. The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.” That, really, was the true extent of their threat to the country."",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""7"",""page"":"""",""percentage"":""0.004174661291631167""}","{""characterRange"":{""start"":3513,""end"":3517},""backward"":false}","In summer the capital was a city of awnings, screened porches, ice wagons, summer furniture and summer rugs,",0.004174661291631167,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609837500,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,vanguard ,"{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":3725,""end"":3734},""backward"":false}","When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609852432,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"springtime ","{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":3792,""end"":3803},""backward"":false}","When the vets’ vanguard had entered the District, gardens were flowering in their springtime glory.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609885891,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,magnolia ,"{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":3834,""end"":3843},""backward"":false}","By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609894719,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,azalea ,"{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":3847,""end"":3854},""backward"":false}","By July the blossoms of magnolia and azalea were long gone, and the cherry trees were bare.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609923616,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"pitiless","{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":3933,""end"":3941},""backward"":false}","Even the earth, it seemed, was pitiless.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758609970785,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,down-at-the-heel,"{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":4058,""end"":4074},""backward"":false}","The vets had taken on the appearance of desert creatures; downtown merchants complained that “the sight of so many down-at-the-heel men has a depressing effect on business.”",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758610003772,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"obscurity ","{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":4236,""end"":4246},""backward"":false}","But if the BEF danger was illusion, Washington’s obscurity on the international scene in that era, and its dependency upon Europe, were more substantive.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758610015045,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"substantive","{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":4328,""end"":4339},""backward"":false}","But if the BEF danger was illusion, Washington’s obscurity on the international scene in that era, and its dependency upon Europe, were more substantive.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
1758610022936,1738120368127,2025-09-23,PROLOGUE: Rock Bottom,6,"international scene","{""text"":""***"",""chapterTitle"":""PROLOGUE: Rock Bottom"",""chapterDocIndex"":""6"",""chapterHref"":""OEBPS/prl.htm"",""count"":""8"",""page"":"""",""percentage"":""0.004360990586076168""}","{""characterRange"":{""start"":4253,""end"":4272},""backward"":false}","But if the BEF danger was illusion, Washington’s obscurity on the international scene in that era, and its dependency upon Europe, were more substantive.",0.004360990586076168,#FBF1D1,,background,"The Glory and the Dream: A Narrative History of America, 1932–1972","William Manchester"
