key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1759130944274,1758640877074,2025-09-29,"The surprising nature of protest in China",27,"resolving ","{""text"":""Will the growing dissent in China build into anything more? It depends in part on how the government responds. Xi Jinping, the country’s leader, has been promoting “grassroots governance”, giving orders to keep conflicts contained at a local level, whether by resolving grievances or silencing complainers. The party’s preference is to prevent any bubbling dissent from boiling over in the first place, and then to erase evidence that it ever happened. The digital afterlife of protests, however, is extremely difficult to control. ■"",""chapterTitle"":""The surprising nature of protest in China"",""chapterDocIndex"":""27"",""chapterHref"":""feed_6/article_1/index_u60.html"",""count"":""16"",""page"":"""",""percentage"":""0.2601497771448953""}","{""characterRange"":{""start"":4995,""end"":5005},""backward"":false}","Xi Jinping, the country’s leader, has been promoting “grassroots governance”, giving orders to keep conflicts contained at a local level, whether by resolving grievances or silencing complainers.",0.2601497771448953,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759130946793,1758640877074,2025-09-29,"The surprising nature of protest in China",27,"grievances ","{""text"":""Will the growing dissent in China build into anything more? It depends in part on how the government responds. Xi Jinping, the country’s leader, has been promoting “grassroots governance”, giving orders to keep conflicts contained at a local level, whether by resolving grievances or silencing complainers. The party’s preference is to prevent any bubbling dissent from boiling over in the first place, and then to erase evidence that it ever happened. The digital afterlife of protests, however, is extremely difficult to control. ■"",""chapterTitle"":""The surprising nature of protest in China"",""chapterDocIndex"":""27"",""chapterHref"":""feed_6/article_1/index_u60.html"",""count"":""16"",""page"":"""",""percentage"":""0.2601497771448953""}","{""characterRange"":{""start"":5005,""end"":5016},""backward"":false}","Xi Jinping, the country’s leader, has been promoting “grassroots governance”, giving orders to keep conflicts contained at a local level, whether by resolving grievances or silencing complainers.",0.2601497771448953,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759130984146,1758640877074,2025-09-29,"The surprising nature of protest in China",27,afterlife ,"{""text"":""Will the growing dissent in China build into anything more? It depends in part on how the government responds. Xi Jinping, the country’s leader, has been promoting “grassroots governance”, giving orders to keep conflicts contained at a local level, whether by resolving grievances or silencing complainers. The party’s preference is to prevent any bubbling dissent from boiling over in the first place, and then to erase evidence that it ever happened. The digital afterlife of protests, however, is extremely difficult to control. ■"",""chapterTitle"":""The surprising nature of protest in China"",""chapterDocIndex"":""27"",""chapterHref"":""feed_6/article_1/index_u60.html"",""count"":""16"",""page"":"""",""percentage"":""0.2601497771448953""}","{""characterRange"":{""start"":5200,""end"":5210},""backward"":false}","The digital afterlife of protests, however, is extremely difficult to control.",0.2601497771448953,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131131151,1758640877074,2025-09-29,"The UN’s grim future",61,Congo ,"{""text"":""THE UNITED NATIONS has known many crises since its founding in 1945, from the mysterious death in Congo of its secretary-general, Dag Hammarskjöld, in 1961, to Nikita Khrushchev’s alleged shoe-banging in the cold war, the massacres of civilians under its protection in the 1990s, and America’s invasion of Iraq in 2003. As leaders prepare to gather in New York next week for the UN’s 80th birthday, veterans say none of those disasters feels as calamitous as this one. With President Donald Trump’s return to the White House, there are many traumatic scenarios for the UN, but three stand out: going rogue, decay and turning Trumpian."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""8"",""page"":"""",""percentage"":""0.613888663075521""}","{""characterRange"":{""start"":237,""end"":243},""backward"":false}","from the mysterious death in Congo of its secretary-general, Dag Hammarskjöld, in 1961",0.613888663075521,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131166274,1758640877074,2025-09-29,"The UN’s grim future",61,"massacres ","{""text"":""THE UNITED NATIONS has known many crises since its founding in 1945, from the mysterious death in Congo of its secretary-general, Dag Hammarskjöld, in 1961, to Nikita Khrushchev’s alleged shoe-banging in the cold war, the massacres of civilians under its protection in the 1990s, and America’s invasion of Iraq in 2003. As leaders prepare to gather in New York next week for the UN’s 80th birthday, veterans say none of those disasters feels as calamitous as this one. With President Donald Trump’s return to the White House, there are many traumatic scenarios for the UN, but three stand out: going rogue, decay and turning Trumpian."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""8"",""page"":"""",""percentage"":""0.613888663075521""}","{""characterRange"":{""start"":361,""end"":371},""backward"":false}","the massacres of civilians under its protection in the 1990s, and America’s invasion of Iraq in 2003.",0.613888663075521,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131190950,1758640877074,2025-09-29,"The UN’s grim future",61,"calamitous ","{""text"":""THE UNITED NATIONS has known many crises since its founding in 1945, from the mysterious death in Congo of its secretary-general, Dag Hammarskjöld, in 1961, to Nikita Khrushchev’s alleged shoe-banging in the cold war, the massacres of civilians under its protection in the 1990s, and America’s invasion of Iraq in 2003. As leaders prepare to gather in New York next week for the UN’s 80th birthday, veterans say none of those disasters feels as calamitous as this one. With President Donald Trump’s return to the White House, there are many traumatic scenarios for the UN, but three stand out: going rogue, decay and turning Trumpian."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""8"",""page"":"""",""percentage"":""0.613888663075521""}","{""characterRange"":{""start"":584,""end"":595},""backward"":false}","As leaders prepare to gather in New York next week for the UN’s 80th birthday, veterans say none of those disasters feels as calamitous as this one.",0.613888663075521,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131266073,1758640877074,2025-09-29,"The UN’s grim future",61,duelling ,"{""text"":""Nobody at UN headquarters in Turtle Bay, New York, quite knows what Mr Trump’s “America First” ideas will bring, in part because there is no one to tell them. The Senate has yet to confirm Mike Waltz, Mr Trump’s nominee as ambassador. All will be looking for clues in duelling speeches on September 23rd, when Brazil’s president, Luiz Inácio Lula da Silva, a Trump bête noire, will open the debate at the UN General Assembly, followed by Mr Trump himself."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""9"",""page"":"""",""percentage"":""0.6145004984532972""}","{""characterRange"":{""start"":1042,""end"":1051},""backward"":false}","All will be looking for clues in duelling speeches on September 23rd, when Brazil’s president, Luiz Inácio Lula da Silva, a Trump bête noire, will open the debate at the UN General Assembly, followed by Mr Trump himself.",0.6145004984532972,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131276303,1758640877074,2025-09-29,"The UN’s grim future",61,bête noire,"{""text"":""Nobody at UN headquarters in Turtle Bay, New York, quite knows what Mr Trump’s “America First” ideas will bring, in part because there is no one to tell them. The Senate has yet to confirm Mike Waltz, Mr Trump’s nominee as ambassador. All will be looking for clues in duelling speeches on September 23rd, when Brazil’s president, Luiz Inácio Lula da Silva, a Trump bête noire, will open the debate at the UN General Assembly, followed by Mr Trump himself."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""9"",""page"":"""",""percentage"":""0.6145004984532972""}","{""characterRange"":{""start"":1139,""end"":1149},""backward"":false}","All will be looking for clues in duelling speeches on September 23rd, when Brazil’s president, Luiz Inácio Lula da Silva, a Trump bête noire, will open the debate at the UN General Assembly, followed by Mr Trump himself.",0.6145004984532972,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131289870,1758640877074,2025-09-29,"The UN’s grim future",61,budgetary,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1253,""end"":1262},""backward"":false}","The immediate shock is budgetary.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131308928,1758640877074,2025-09-29,"The UN’s grim future",61,unveiled ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1336,""end"":1345},""backward"":false}","The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131324304,1758640877074,2025-09-29,"The UN’s grim future",61,delinquent ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1408,""end"":1419},""backward"":false}","A habitually delinquent member, America has not paid its obligatory UN dues for 2025.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131329516,1758640877074,2025-09-29,"The UN’s grim future",61,habitually ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1397,""end"":1408},""backward"":false}","A habitually delinquent member, America has not paid its obligatory UN dues for 2025.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131336769,1758640877074,2025-09-29,"The UN’s grim future",61,obligatory ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1452,""end"":1463},""backward"":false}","A habitually delinquent member, America has not paid its obligatory UN dues for 2025.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131342956,1758640877074,2025-09-29,"The UN’s grim future",61,"dues ","{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1466,""end"":1471},""backward"":false}","A habitually delinquent member, America has not paid its obligatory UN dues for 2025.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131391078,1758640877074,2025-09-29,"The UN’s grim future",61,"routed through voluntary contributions","{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1648,""end"":1686},""backward"":false}","Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131394603,1758640877074,2025-09-29,"The UN’s grim future",61,humanitarian ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1693,""end"":1706},""backward"":false}","Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131397895,1758640877074,2025-09-29,"The UN’s grim future",61,"slashed","{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1730,""end"":1737},""backward"":false}","Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131431737,1758640877074,2025-09-29,"The UN’s grim future",61,Battered ,"{""text"":""The immediate shock is budgetary. The Trump administration is starving the UN of funds even before it has unveiled its promised review of multilateral institutions. A habitually delinquent member, America has not paid its obligatory UN dues for 2025. The president’s budget request for the 2026 fiscal year, currently with Congress, “pauses” almost all payments to the UN. Meanwhile, America’s foreign aid, much of it routed through voluntary contributions to UN humanitarian organisations, has been slashed. UN agency budgets have shrunk on average by about a third. Food, medicines, help for refugees and other assistance to hundreds of millions of people is being eliminated. Battered by America’s tariffs, global economic development could go into reverse."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""10"",""page"":"""",""percentage"":""0.6151123338310736""}","{""characterRange"":{""start"":1909,""end"":1918},""backward"":false}","Battered by America’s tariffs, global economic development could go into reverse.",0.6151123338310736,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131536229,1758640877074,2025-09-29,"The UN’s grim future",61,"dries up","{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2009,""end"":2017},""backward"":false}","Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131542723,1758640877074,2025-09-29,"The UN’s grim future",61,deadlocked ,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2049,""end"":2060},""backward"":false}","Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131545498,1758640877074,2025-09-29,"The UN’s grim future",61,peacekeeping ,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2067,""end"":2080},""backward"":false}","Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131551199,1758640877074,2025-09-29,"The UN’s grim future",61,"out of fashion","{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2083,""end"":2097},""backward"":true}","Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131566409,1758640877074,2025-09-29,"The UN’s grim future",61,mocking ,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2115,""end"":2123},""backward"":false}","Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131580164,1758640877074,2025-09-29,"The UN’s grim future",61,brazenly ,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2202,""end"":2211},""backward"":false}","Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131587866,1758640877074,2025-09-29,"The UN’s grim future",61,airy ,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2241,""end"":2246},""backward"":false}","Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131650666,1758640877074,2025-09-29,"The UN’s grim future",61,crippled at birth,"{""text"":""Even as the money dries up the Security Council is mostly deadlocked and UN peacekeeping is out of fashion. Big members are mocking the UN charter’s ban on seizing another state’s territory by force: Russia, by brazenly doing it, and America, by its airy talk of annexing Greenland and absorbing Canada as its “51st state”."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""11"",""page"":"""",""percentage"":""0.6157241692088498""}","{""characterRange"":{""start"":2444,""end"":2461},""backward"":true}","The world’s first effort was crippled at birth by the American Senate’s refusal to ratify the League of Nations at the end of the first world war.",0.6157241692088498,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131695930,1758640877074,2025-09-29,"The UN’s grim future",61,"polarised","{""text"":""What happens next? America has long been the essential ingredient in attempts at global governance. The world’s first effort was crippled at birth by the American Senate’s refusal to ratify the League of Nations at the end of the first world war. It in effect died with the outbreak of the second world war. Its heir, the UN, endured in large part because generations of American leaders reckoned that, despite its flaws, it promoted a liberal order and American power."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""12"",""page"":"""",""percentage"":""0.6163360045866261""}","{""characterRange"":{""start"":2855,""end"":2864},""backward"":false}","Polls show a majority of Americans still support the UN but views are polarised.",0.6163360045866261,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131736003,1758640877074,2025-09-29,"The UN’s grim future",61,Secretariat ,"{""text"":""Polls show a majority of Americans still support the UN but views are polarised. Republican administrations have long been suspicious of the institution. John Bolton, America’s former ambassador to the UN, once shocked many by declaring: “The Secretariat building in New York has 38 storeys. If it lost ten storeys, it wouldn’t make a bit of difference.” The level of Republican hostility today is higher than ever and could create the conditions for the first scenario: that the UN becomes America’s adversary, going “rogue” in response to America First radicalism."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""13"",""page"":"""",""percentage"":""0.6169478399644023""}","{""characterRange"":{""start"":3028,""end"":3040},""backward"":false}","“The Secretariat building in New York has 38 storeys. If it lost ten storeys, it wouldn’t make a bit of difference.""",0.6169478399644023,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131771839,1758640877074,2025-09-29,"The UN’s grim future",61,"adversary","{""text"":""Polls show a majority of Americans still support the UN but views are polarised. Republican administrations have long been suspicious of the institution. John Bolton, America’s former ambassador to the UN, once shocked many by declaring: “The Secretariat building in New York has 38 storeys. If it lost ten storeys, it wouldn’t make a bit of difference.” The level of Republican hostility today is higher than ever and could create the conditions for the first scenario: that the UN becomes America’s adversary, going “rogue” in response to America First radicalism."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""13"",""page"":"""",""percentage"":""0.6169478399644023""}","{""characterRange"":{""start"":3286,""end"":3295},""backward"":false}","the first scenario: that the UN becomes America’s adversary, going “rogue” in response to America First radicalism.",0.6169478399644023,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131777509,1758640877074,2025-09-29,"The UN’s grim future",61,"radicalism","{""text"":""Polls show a majority of Americans still support the UN but views are polarised. Republican administrations have long been suspicious of the institution. John Bolton, America’s former ambassador to the UN, once shocked many by declaring: “The Secretariat building in New York has 38 storeys. If it lost ten storeys, it wouldn’t make a bit of difference.” The level of Republican hostility today is higher than ever and could create the conditions for the first scenario: that the UN becomes America’s adversary, going “rogue” in response to America First radicalism."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""13"",""page"":"""",""percentage"":""0.6169478399644023""}","{""characterRange"":{""start"":3340,""end"":3350},""backward"":false}","the first scenario: that the UN becomes America’s adversary, going “rogue” in response to America First radicalism.",0.6169478399644023,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
1759131794969,1758640877074,2025-09-29,"The UN’s grim future",61,rupture ,"{""text"":""An outright rupture with America could come in 2027 if its budget arrears reach two years’ worth of contributions, the level at which a country stands to lose its vote in the General Assembly. This deliberative body makes mostly non-binding pronouncements, and America could veto any attempt to force it off the Security Council. But the humiliation might provoke retaliation, if not America’s exit."",""chapterTitle"":""The UN’s grim future"",""chapterDocIndex"":""61"",""chapterHref"":""feed_12/article_0/index_u21.html"",""count"":""14"",""page"":"""",""percentage"":""0.6175596753421786""}","{""characterRange"":{""start"":3364,""end"":3372},""backward"":false}","An outright rupture with America could come in 2027 if its budget arrears reach two years’ worth of contributions, the level at which a country stands to lose its vote in the General Assembly.",0.6175596753421786,#FBF1D1,,background,"The Economist [Sep 20th 2025]",calibre
